id,natoms,value_per_atom,value
PN_ETNVB66VRGOVXEYAMOMUK5MGNVJO7FWW,2,-0.056122194,-0.112244388
PN_C4A456NZEF43P2KD45ULIY4NSOSJRZZ3,11,-0.114846973,-1.263316708
PN_TPYXQ5VOEI2DN3JFSWIA5XTUCOQXPZBN,2,-0.143082232,-0.286164463
PN_P5UWREY7PTSQODJKYHCDMOCKBQOOHW6H,2,0.239712854,0.479425708
PN_RL6RSR7HASWRUVNEQVVSJH3TCHLO5EXD,2,-0.209546591,-0.419093181
PN_MNTBLGFVUHYHRE4U3I37K6GYTTRG5NW6,6,0.07355298,0.441317879
PN_2ILM57LGHBISKVSUXQL2QKMWOY5ESGCO,6,0.298204033,1.7892242
PN_Y6QSELTH65FF5UNNXKVNJC5VVEKRBZE2,4,-0.731448047,-2.92579219
PN_GH754RZC5RF4JTBVKPN4FG5262OV4IRS,3,-0.650020768,-1.950062305
PN_OYZDOTEICXUSS6DOFUWDLI5NAQN7PIAL,4,0.041452258,0.165809031
PN_EUOKD5CDJDAIAPLFKM6GLAW66M5AGYM6,32,-4.954624199,-158.5479744
PN_XU7B5Q33Q4FWPRHNYWWKPGF4VJPJCUNV,30,-0.320361444,-9.610843321
PN_4EG5HJ4RSQFB2R3FXGF4EPUPDG7W6V3A,6,0.248303905,1.489823433
PN_U3YZ6N44S7RZGUGSVQH3ZYDRJ5XFUFQP,6,-0.126442156,-0.758652937
PN_KRJBZ3A4V3DGD4E4EXLM7HQCVXVHXP5U,4,0.972666009,3.890664036
PN_KU5EE4KDBPOHZ7LAFHGOPCU3J2DRMQRJ,4,-0.244814227,-0.979256907
PN_2P56IWES4V22OV4BQSS3EPJP47ZMJB7B,6,0.303247422,1.81948453
PN_O2THA4VLYPBL3U3QNGPHOMFRQPWELKZU,4,0.032934021,0.131736083
PN_HF5SOV7MF75DHCNXIUSDVMCSCR2FA3RW,3,-0.005144715,-0.015434144
PN_VR5P2MAEAITDF26NUC46T7FCM43ZRMWG,12,-0.025865202,-0.310382421
PN_HFJK7OTDXFTWABJ4WYIGWP47KGR7VWFV,24,0.160900091,3.86160218
PN_6MRI6ZUSDAR247QEACP3VKTOGBHBS54J,12,0.158714048,1.904568572
PN_Y575JLWFZTT7RQQNEZDV6PL3HDFLDX22,4,-0.426651563,-1.706606252
PN_MGMYL4YXHP4O3SYQFK4L4QVKBM6XTZGJ,4,-0.142657312,-0.570629249
PN_STYR3HOSCNLWXEMT5FBLWX73YTWEJOJM,4,-0.283444501,-1.133778005
PN_4EMCGNHNHCOJEGSS53336VPYYPVKHGE5,4,0.158392035,0.633568139
PN_EJUZQI3PR2FGUEFQWQ7TGZETU7VKCZVB,3,0.433325714,1.299977142
PN_OEDXA2HY7TCE56YAEJNMKHMELULVXZAZ,2,0.793062598,1.586125197
PN_SBCNFMWZIDC2MEDQPTLWI243SKCJJZR2,11,-0.117293086,-1.290223945
PN_SWN3JJ4Y4WFP5ID6FWU3GTUS66HAQDZ4,8,0.312060826,2.496486606
PN_S652QDKM2QEXBZR2S33ORXP3AHU6KHIG,5,-0.031093153,-0.155465767
PN_6QGQCFIIJNCUSVBZCHC3QHFWCQH2OZI3,2,-0.555553761,-1.111107522
PN_ZBCZ6LC26DGH2JPROTZE5WKLK3MNJS26,2,-0.904594215,-1.80918843
PN_DBWBTRFH3PSYZF4GSTIKCF5KYHQ7DKX7,4,0.014075034,0.056300138
PN_DBOYSKRTDRPZAQ7RQI2MO3GQQFBVDHN2,6,0.648404801,3.890428807
PN_VUVTSUEVINRYENCQI6PG3S2H5H5RR7VA,4,0.613909576,2.455638303
PN_7375DNUAWD7KYSXFWVDLYZJUNUHRXM7J,2,0.174166278,0.348332556
PN_HBD2ZQLCUSLZ6HM7QK5L53VV3G2TWMBW,12,-0.033099777,-0.397197319
PN_RYZA6BTZPLA7VVALJZVUXPH44FAJGR7W,10,1.112664558,11.12664558
PN_LQH7G532G34Y2WPX22R6QMPKR4E3ZLUU,2,0.193554893,0.387109786
PN_HLCPKZS226BQKCBNLJEZUP5XGZ6NCGDL,2,-0.602302975,-1.204605951
PN_TQHUCV4DXFM3HD67RYQH3LQD5HXN3S2D,4,-0.112056115,-0.448224459
PN_5MXGIETCSECSNK4PJ4LC2QCMY3BLC3XH,2,0.01144034,0.02288068
PN_NU7XJSUBQJD7AX44W323XP4G72MPZ4D3,4,-0.376939186,-1.507756743
PN_MR6E75MOMPREEPVWLMX263XV6XXBM5Z3,4,0.229277585,0.91711034
PN_ZYFD7I7QDQOXASSZBC7YLTXM2ETSXWHP,4,-0.464170329,-1.856681316
PN_DIS342YQH5E2ANVPY6VCJZBQLFZRB44Q,20,0.364314372,7.286287437
PN_LC27EUX53ND54KTFZSNB6ZUS7H7FGS42,12,0.20900464,2.508055685
PN_G6AIGVEWLU34VTMXBGWJDRRWR36YAJUU,6,-0.493789454,-2.962736726
PN_YUN47BVNWE3UDC73GU4ZVOQHEIV35BML,6,0.063899857,0.383399144
PN_BKJETWDC25TBCR5TK3AYBEULFQO453T2,6,0.082721194,0.496327166
PN_7L6O37VM4G23ZDR73DDIY5GGAQVDJKES,2,1.389522879,2.779045758
PN_OJZFDBASZ4DT633T763JO3UG72YGFKFI,4,0.051530697,0.206122786
PN_2XDV7BM2KI5M72PVJAYBZ52GWAO3AZMI,6,0.26133248,1.567994881
PN_QI5IPDOKQQVTP56A6363MBUC5TXDOAZQ,4,0.507053812,2.028215247
PN_QO32WYGGUP5SFKUSBXHBADBP2KLOONOS,29,0.332706979,9.648502378
PN_FOQI2RNKEAADNXB37M57LCZ37NFGIN4Q,2,0.463342796,0.926685593
PN_27Y6LBU7I2XKU7HV3ILZ2OIWKKXORVWG,4,0.158147794,0.632591175
PN_L47QYH42DYH26YUEY6IXFQWYG67YNP6K,4,0.242480393,0.969921573
PN_7W6IUADSIZIAOCYACXCETAYGTL63KIMZ,6,0.047300498,0.283802991
PN_7X3VDSNH4SPUPCXP7ATGLM2WZHYQYC4U,3,-0.125873763,-0.377621289
PN_2U7OPMERTO6RYTQTNUEJLG3HQTIQZ6HU,4,-0.183079084,-0.732316336
PN_SKW4C626CJDTU5BAQQQ4CEZ7DDUREWNZ,3,-0.33283546,-0.998506381
PN_CAKVAJYOVXO5XZSO63RDNQ34QAG7BI2Y,4,0.840248762,3.360995048
PN_TWZAPCPBWCEDMM32W77WELXVQDCQ555J,46,0.225193417,10.3588972
PN_XQRXP6VMY54ST2M35JJCE32FX7NKK657,12,0.69351886,8.322226323
PN_AJ7T4HTPDDUIU2XLHMJ6GKMPGOXVQQRT,12,-0.033123346,-0.397480151
PN_HUDCAID65UBQDC2BJSEDEYTSFDP4DB4Y,4,-0.686303104,-2.745212414
PN_Z75MO2HL27ASULBUTA35HN5E3QKNP3JD,8,0.49229527,3.938362157
PN_6K2EH4JQHRHSLR53TALMQERVZRTXDLVJ,4,0.194246437,0.776985749
PN_2EZBIXCFGXNY4JR3Y23UETAF36CUKWXL,4,0.333740593,1.334962373
PN_KUYSJXSGVKNLJTBC3WTESJPO6RLT37IZ,2,-0.913392812,-1.826785624
PN_7A6NFWIMSZ6OPJ6U3QK6UGAKUZZC75JL,2,1.124489875,2.248979749
PN_6FGJ2YX2666I2AMKGWL6JWJXZD6GVZVZ,24,0.493441663,11.84259991
PN_GVGSUJTLUBDV7IJOFJD2ONUBLVKFOQP5,4,-0.553526104,-2.214104417
PN_6C25ZEZYPISCLLW7RS57DHGDSFLK4X7Z,8,-0.483340067,-3.866720533
PN_N6QWONIKP2LR2KM3E3V5TJ3NCHFO6DYK,3,0.189622937,0.568868811
PN_3SE4Q55CW4Z3RESNNCA3O33XZMTZ62D5,4,-0.053133609,-0.212534437
PN_3UXZECJDNXOPOKDENIUYZY3K2BIXB2SW,4,0.380658016,1.522632066
PN_3H563SLWRJQSDBHVVUYWI4QFBUGQYCMK,4,-0.129580119,-0.518320475
PN_YK7O24P2MEYV6MGAQBB756EQE76UXZ6W,2,0.556680095,1.113360189
PN_WNR35SUN2EZVUOEWIBSEQKUT7HCC4BS7,4,-0.031243212,-0.124972849
PN_BQLFFDCFK7SQF4KPQRZXOPSOR5YZVBIM,6,-0.251203589,-1.507221531
PN_433AW2HS2K3T7RSKYWN5HZM2WNQRF5O3,4,0.08404753,0.336190121
PN_SZMBOZGJBOIXYROLUKWJQWTLOGXGV2OR,2,-0.375331609,-0.750663219
PN_ZZRRG2JJS3GMCRCW7NXAK3QRFIISWRFM,4,0.253023925,1.0120957
PN_JEQSDB24U7IEPTXJZKSGBTP65FNCKBGT,4,-0.142446211,-0.569784843
PN_QBQHRW4CWRGEQMBYHNEOHYOWN3IM2MZM,4,0.00560074,0.022402962
PN_KN23474KOHQENY5YOSEVS7PX2EO7O45A,4,0.198237597,0.79295039
PN_5DMKRRDQNBY5KIPXGGLGAUO6CWTMQ6FD,2,0.102882522,0.205765043
PN_NQK7RX3O7LUIJFC5JGGRSS2Q7TNGZ3KS,4,0.963816553,3.855266212
PN_MQLTXINLPJSSJFA7OVGWWPX3TEVCKKXL,18,-0.33543581,-6.037844579
PN_O7POVRIEUEKID53MEQ6EJVYS4SGFZWK3,4,-0.682429487,-2.729717949
PN_SEDW2444XMOMZOGKG3Q2G4WLJCI7OE56,3,1.015550691,3.046652073
PN_KQGT7QDX754Y63AYV4XLEHRQP7TPSBOQ,6,0.24895341,1.493720459
PN_WENAARXLQZENIWJVACXMHUOJNC4FI3IN,2,-0.191768467,-0.383536935
PN_VDHSHHTSQXPLFBBJROHKRGDLDDAAJTTT,2,0.725585621,1.451171243
PN_3NK5L7ADA4EI4VQKPXINLTDGRWQTMPRI,3,0.205772477,0.617317431
PN_AD35G76BDX7IUZIVA3GTDGH3IG66Q4G3,4,0.25893858,1.035754318
PN_2BQNSSWVBBMKJPCVBTHCS3RX2DL3AYDD,4,5.081497031,20.32598812
PN_7S7STCGA7D23UVKZZOMKAHFHUBJC7ZV6,29,0.316505873,9.178670331
PN_62YZZYYBO3K2WF2HHVDEYXFJFAP6Z5JG,12,0.180981604,2.171779248
PN_MJ46AJ64YO467WZMCD7ZU7MHP5ANZ5B3,8,0.127176735,1.017413878
PN_WS4T3UUUKG6HF2HADEC44UURZC2WWZBQ,4,0.020832991,0.083331964
PN_OWRAYYNNWYFOSIUFCO7DZKPPNXZJQOEV,6,0.202469744,1.214818464
PN_IA76JRLU43QZ57QZ4NCGCPCKXK3I6HF4,4,0.13741939,0.549677561
PN_7B4XZE564OH7MPTKTW47INQYFIHW265Y,2,0.482809702,0.965619405
PN_47OLJWIQS6VIMHWA4O5QDTKZWI2Z6MGY,4,0.904670441,3.618681765
PN_GMTA3CAUKZPJQGNT4SZYMQQYSVRMFPKF,3,0.810946307,2.43283892
PN_XXSBU243CIKKSMICI3MB4P6R5CVZE5S3,16,-0.96833574,-15.49337183
PN_KZHBKK46FSXLKOE6VCPIK7UCFY4UYJYJ,8,-0.348059693,-2.784477546
PN_CO73N6GRORAQVE6MSN72CAKUM5S4WLZZ,2,-0.284830163,-0.569660326
PN_RFCLEBYZ6RKF7IFD4YC6JHW7D2GARG4L,4,-0.557991015,-2.231964061
PN_XSZILSQW364NZ7TVV2MLL3PWIOEVVENW,6,0.149660501,0.897963004
PN_OSB4QQSRMXPXZCA4TAD2RUEW5FLAHXSN,6,-0.069489045,-0.416934271
PN_32T5QDZLV6YK7H4VOTG6ZEHGGBFAK7ND,3,0.182119748,0.546359245
PN_OUPQWRGH4UOJTQZUVXUTIL572TPYH75L,6,0.035797715,0.214786293
PN_YWG5YW7MCC5CE7MX2ASRRSLGEWJWUQCA,3,-0.149193827,-0.447581482
PN_YXHCB2GTNTUHZLIFSEZYB5CYRHPCX6H4,16,-0.615743716,-9.85189946
PN_6A3IFUQND45SQNWZZP4VXYAS3HCGI7UK,9,0.063575626,0.572180631
PN_3OX2YN65COXUTQN6IQ2Q5UGMEIZPWIF5,2,-0.33484244,-0.66968488
PN_RX4YFSFYPHD5K5V3PCMGWTUWSGGUMAIU,4,0.295106183,1.180424734
PN_QIUFXYSLNTNMG2P7COZASXJDG3H6UAYT,6,-0.127379208,-0.764275246
PN_5Z5LCEKCMJYI6LMPHXGPM35ROYWAGJ6T,4,0.078140141,0.312560562
PN_WSO24LR6C5WSS5X6ONR2LPYMAQVOKZMI,2,1.50263029,3.00526058
PN_PJHVNP4XLWHP4UTTB2PBQAB5XCN47SL7,4,0.990997906,3.963991623
PN_VAWSWL42FQH4S4LVNYVVBDG5LJYF5JTY,3,0.594155496,1.782466489
PN_YDZ6IIOWBUGK4QRRNSCRF6PLPSTX4FBK,12,-0.638331802,-7.659981628
PN_CYKMYJQRGF73ZMMCKXTU7I54JEQFXJRN,11,-0.439106549,-4.830172037
PN_3TEHDONJAHYEHSI24G2JYQVEC7DPM4ON,6,-0.012932264,-0.077593583
PN_XYS2TQRQ5E5O76N35TXPTH7EWPJ27XLG,6,-0.094032886,-0.564197313
PN_PT4GBDMF3266V66TKEV2TR2UQIJCWQN2,2,-0.062513417,-0.125026833
PN_34P4J4UMRI4YHOVRTJ3JEGJ2J4G67T2T,4,-0.137405135,-0.549620539
PN_QDTBZVDPGRW3E64ZXY7Y4ENEPY4MX6NK,4,0.103224478,0.412897914
PN_BUNB7OP2RNNROGFWBEQIFEHVR2X22LMM,4,0.496306245,1.98522498
PN_IHCI2332W22UT43X2L4JEYSMAU64G2FE,2,0.10760966,0.215219319
PN_YAAL67NY4B3KFFIAZ4TEELEMZLJOR4LT,12,-0.630145293,-7.561743512
PN_F3VCDCJTBLQSGMFJ2PQOWOYDJW2TFG2X,5,-0.322703684,-1.613518421
PN_7A7TPBDU5C4MDQDIGCFQ6HR2NJT2D6G4,4,0.90984197,3.639367882
PN_357NLPQVKJFX4C2NR7EVEJ4GPAAEOQV6,8,-0.122829598,-0.982636786
PN_WDGNW5HBBQ6KGSQONWSCTZJ4BRKOSKTZ,4,-0.577672455,-2.31068982
PN_Y6TYD6B6STX5B5YRBCIF6JH4XMTGBTWB,4,0.176910619,0.707642475
PN_L4Z7PNBLWE5TGS2VQHI5JVEQXOPFHYPB,4,-0.0782646,-0.313058402
PN_SOZHL4G3K5NFNCJ3GCPCSH4I6WQXWZLN,6,0.171017872,1.026107232
PN_QKIIRCVAFVJZ4GL7MW3REBGYIQLUJZ73,3,0.327297105,0.981891315
PN_SWUX7XUWDLJZYORLD54A4HR7W2SI2WSP,29,0.52845552,15.32521009
PN_ZL7RHRO44MZEXP46YSPBFPSNZTBMSO4K,20,0.268270118,5.365402362
PN_DIORO37QDHQAQVWH24N52KAZV2P7E2KC,3,6.453217613,19.35965284
PN_TKWMPXVFTAVMSRDIRYUYI6GP3C33E5FA,2,1.558319505,3.11663901
PN_Z4KBEXWTGTJPJT472SK4MNO23FKSZFNJ,3,-0.476629316,-1.429887949
PN_W4LXVX4WITG2EDH7DHNA77CDOZD7ZAJG,4,-0.159413673,-0.637654691
PN_5G53C7EEE3FOZGF65EM5COUDIEDJ44JV,6,0.051816698,0.310900186
PN_5PTDLU5AXJZZJSFBANCPE63BKII6WNLI,3,-0.225320814,-0.675962441
PN_CUVW4RVX3JPP5HE2TGDIUNQQABM2PAJU,4,3.160255628,12.64102251
PN_ERKCVRSECELKSFDZF335DQYZH6THDZOE,29,0.305400172,8.856604991
PN_MC4B3JR4IRPNJZKVF4YVFG3FOETSINFV,8,-0.099550398,-0.796403181
PN_6V6JAFHJWVLNIZVMAYFT267ZIXSAL7RI,4,-0.005832503,-0.023330012
PN_OHCKISFWO6KNHSOQKMVJDJYTA63XGYJM,4,0.130155452,0.520621806
PN_VJGVFTKW6QCR7UUY5Z5SUTZEBTNDWO5F,8,0.17630667,1.410453357
PN_IQJAEDOJ4PW2KWLVR2TX2TWTKGS3ZHFN,5,0.078169802,0.390849012
PN_45ICMZE5WN46E5NBVJ7VF4XUXWYCBHS6,4,-0.611947154,-2.447788616
PN_HH4LEDSFTL252Y4B4CPT3UZFCWR7BBO7,4,0.027582475,0.1103299
PN_B7LYQIEIEGUYVUGGEUI2KUJHJ66ZBNUF,4,0.558477616,2.233910464
PN_WHF6S6KMPVENHZYRWI3RIZ6OY7DJXURM,30,-0.347327418,-10.41982254
PN_H4MZZNGGHZ5EHQOT66IP4GK7N4YSNSDF,24,0.160181913,3.844365905
PN_VMNVDGFZXGW6GNWIUICLADQ742ELB3RD,5,-0.019712718,-0.098563592
PN_2NTKHZIH226F7YDVJYDQW46I2N7IFOHK,3,-0.070089436,-0.210268307
PN_JFJ2QBS3T5QF7YZGCKAXZRNSHTUPL2PT,4,0.04472983,0.178919322
PN_2AYAWWO7CWODCC7D4RM3PGREZUSDU6YF,4,-0.048176765,-0.192707059
PN_6PXLYWAOAB25N7EUL4PHBXZXDIUVZU6K,4,0.368616089,1.474464355
PN_QYOWDBCE5LJDX5MK2J7H2S5CP54EBRQE,4,-0.042198306,-0.168793225
PN_UVXYX5G3EUYQZ5J4R32CJEAIGNACCAHD,2,0.215620763,0.431241527
PN_TTKZ6BZKCTQMMY6OC2UL2FSG3CX363AQ,12,-0.026592751,-0.319113008
PN_WATHT7CWEIWOSG6IVVU2SQGJS3G6ZOTK,2,0.530166487,1.060332974
PN_RMRXRPC6NMXXDOVPC4UA4ON7SK75R3IF,2,0.438568592,0.877137183
PN_CYOSL32PXM34VMNUVZOQYKXEBMPT2GBY,2,0.121331813,0.242663625
PN_PBTUPBSIMHZQWDJGDKEQQGEW7SVAVBYF,4,0.266023785,1.06409514
PN_E7B4BBOIBGJCCBCZWSMRGFZFIWXU3WSN,8,-0.1304743,-1.043794403
PN_ZTHWZ4RF2F5BTKLTUHFVG67P6C3ZUIHT,4,0.399131019,1.596524075
PN_3LJQYA3SDGQ3POF7NKA3XYHP32IAQ5ER,6,-0.005960422,-0.035762533
PN_M4F3NMCQTOVKUARSRWXWPWB6KOWBVXMZ,2,-0.497286421,-0.994572842
PN_AI3PRVZUSN6R65CP5VPTPJVYSMHFUTBU,29,0.705270685,20.45284985
PN_ZRNJ5ABXZJYQN7CCR7WHJVLQ5XT2EKUL,8,0.068241643,0.545933147
PN_B5GPB5O67XTRB425I3JSY46PX7GZOU5T,9,-0.274964712,-2.474682411
PN_HFNCQ66SBR2K7SH25XU4O7YQIVZUXNJJ,4,0.175362677,0.701450708
PN_7EMJ4K65J3WSGNCROTVE45ZB2WBN2AM7,9,-0.006345038,-0.057105345
PN_SXXC24QC37BWWLHESATAS2Q2QF4HCHFY,4,0.017843398,0.071373593
PN_4PZJ6MD74XKAZMBXYBQU4X5WSY76SGMP,4,0.060019335,0.240077342
PN_BJHHC4GIKONSVLPUQSJA3TIQXDAHMP3G,3,0.184942469,0.554827406
PN_ZZTBWNC4QNTINMQDCXVTDA27QIJJYLUV,4,0.396202358,1.584809433
PN_WBNPFY3PMG366B2MVCMC4YLFGHRC6R34,7,-0.035646312,-0.249524185
PN_HQLTPVLTVKHPJP2KGYRWKP5GXALTLQVL,6,-0.079031497,-0.474188984
PN_Q5MO6WF3UQODGHWGN5PGIIQEKBHH6AGS,3,0.213202776,0.639608327
PN_KM557TKZDGXGRUQSC6PTKP67VJAWAYGR,4,0.171134828,0.684539313
PN_F5VBP5KL7L424UC4YGU6RTHYWOXO7B56,4,0.056284344,0.225137377
PN_A25GY4JA56773OENM3733LF5TGMEJXZT,3,0.598367214,1.795101643
PN_B6ZNHTZDU3FAE4YMOT33QUV2XQXVAP22,4,0.079839222,0.319356887
PN_TITMT5XMTNPWI2DLKL7M22YPD2VEDD46,4,-0.034069437,-0.136277748
PN_Q6BZNVZ5PZYNGMMTY2KNRDOHUWFE7LVP,4,0.94492792,3.77971168
PN_XOO6OEVORNVL2XVKEQDEEI5OAFQH3GVY,3,-0.362883485,-1.088650454
PN_N4T7KKYIIBI6N5USALOT7ASF5BJCIFTJ,16,0.583591036,9.337456569
PN_JJUTDHTNAG2WMWALUMPABPVBCZTXJEBG,6,-0.649103873,-3.894623237
PN_GIUD3LIAQNRZPI7PS2GFI7D2RCDSUVYZ,2,-0.192473682,-0.384947364
PN_QEOL7QVQ6NGYL7FCCLNZ5HM6VA6UKIIN,4,0.711640585,2.846562339
PN_MOFYHJGJJ2PA2TTKKC5DBSQ7IXBPSPDP,6,0.672092141,4.032552845
PN_STOBKLNEKCSHOYSP72U3JELJO3AAOO5G,4,-0.080057308,-0.320229233
PN_KQ2XNU6V7OSED6BSZLILQYM7RDQTGPQZ,8,0.17325938,1.386075043
PN_QNL3B7N7VFEXQQG3MQDYIAFQI4RS5FJ7,3,-0.041209393,-0.123628178
PN_IQLKP25HSZBFTFCYCDP243CZWOKKK62X,5,1.698869522,8.49434761
PN_EGDFHM2VOMXQAXJYTSRB3PGSWIEDCJW6,20,-0.249447746,-4.988954925
PN_U2GE7PPPFRZQHFSYJH6P3VSN2WXBEGZW,4,1.391680784,5.566723136
PN_7BUFDMVLADFW6RWV4I7H2KYGCVOUBBFU,4,0.113431214,0.453724857
PN_4PCLFFW6K3KNL5C3M556OCODJN5CZ5ZS,4,-0.031681768,-0.126727072
PN_IKMAETCEHOJIXEUYS5PTT7ZAJEF3JXIH,10,2.431914498,24.31914498
PN_AUKVELYT5SNG3UL6XNXH6I27U55Y2AJW,6,-0.000648811,-0.003892864
PN_F54VN74OO7UVBHOBYWIZOKKJZHICIRTY,2,0.244956588,0.489913176
PN_IPZHVU4U5LBI23HIMY2TPFUSGBTDZWYK,4,-0.270961563,-1.083846253
PN_MJDVX6L73OFBV7WH2SCL2OVRVJDSJ3BL,4,0.45296273,1.81185092
PN_M4HRSPCLFK2NEPONPCP53IE3433FH23D,2,-0.094792672,-0.189585343
PN_BRU7L5RPTELB7GMTLV7REJIXY5EF4L6B,2,-0.094792767,-0.189585533
PN_R4H7FE4FS6UI7O4ECOIVLEFRKYEVMSUZ,4,-0.329496227,-1.317984908
PN_DFHYHRTAXF4H3TM5AHRXQTYQ7AKQ56UH,2,-0.028439939,-0.056879879
PN_TND4NRGPUN6KOD4VKU4ZVPIXYQ3NWMV2,10,-0.291283804,-2.912838041
PN_2H4HSUOK2RAZNMBS4O5VZIKWW2BEFAG6,4,-0.021170625,-0.0846825
PN_7G2VDXDJUKIF43LG2YXBKDCJZPSK5W7K,4,0.075963517,0.303854068
PN_YL5BUEF44ARXBGOBTTBECJY7HSVI4W4E,4,0.050800298,0.203201192
PN_TXSHGHUF2SAS3PMBAHSRICPQIXJHHNWR,2,-0.88919195,-1.778383899
PN_YM5ABBSJ6CUQQCE6SF2UPQI2ITCUO2QE,6,0.839607671,5.037646025
PN_PMMIIY3EP6TKFZSGKLBPH3FKDY245EJX,20,0.467905705,9.358114108
PN_SCIJTUY545STCRFSBOQIBYT4PJXE4VQ4,2,0.068340101,0.136680202
PN_RQNFADI3Q3MMFPVD2QXY5SR4G6UYOO52,4,0.150155937,0.600623748
PN_ZVEZVK5WXICJSWAB36XJLMXR6HZFYR2P,6,0.048939849,0.293639094
PN_PFKBS3OB5NOTN6KTS7FA3VQKNJMIGOJK,3,0.025524312,0.076572935
PN_VUJ3B7SJ4G2IRSEDSOZXXH5RQOABXCDW,2,0.147210544,0.294421089
PN_ENMBRJO3YCGD22DSHPFDQICJJ2HM4NIX,2,-0.053760968,-0.107521936
PN_LYXUKIH5TEEGYBJ66W552IKO6DRYD5RW,9,-0.028982566,-0.260843095
PN_UKDBFXFHWJSQRERU4J7ZVNTDHU5TOFJH,6,0.297839306,1.787035838
PN_QBJFZ7GPSK7C25UNUVJNCF5EGI5UZZT3,8,-0.12058086,-0.964646878
PN_E5GMCGDUUF6H7342LLKCALBICVQD3J22,2,0.358854343,0.717708687
PN_4JVFYC6EZOG52KALM6O23QX3E5OAOMZC,5,-0.045271855,-0.226359273
PN_KAU26XDKRFKPVFFSEMDMLJDVZYR25PZP,3,0.228074625,0.684223876
PN_UFUHCXGN62XO7NWIGSA5UP2J4WGNCY25,6,0.106104953,0.63662972
PN_P7SGFNDOOAV6BV3KEMU45NTV2EIE6F32,9,0.099615643,0.896540787
PN_JQCRALF3G3YPFEPTXV2PZN4Y775IXLSI,3,0.074957478,0.224872434
PN_NTEGTGTPQHKQEOY4HP66H3UEHHYNBLRA,6,0.124792318,0.748753909
PN_DKNADSVPBQZ6GILAFLKZHQ76YGEVHKK4,6,0.137084013,0.822504079
PN_IKVKD36GA2TSVMUK6LFIKDUU24MD2OAN,4,0.249348188,0.997392754
PN_5CBFC6PWGA57FMYPVUD5XCGOSNR5AMYQ,2,0.443024312,0.886048624
PN_ISHW5KDYR2DDH2OTZZKC2G2WUDNP6TH5,8,1.446610364,11.57288291
PN_CQTAYEWS6MUBNV6QMIVR6UKMXFUQNWKG,2,1.025650346,2.051300692
PN_NGHYLHDO6RBITFF3SO355X5DWSTRTU2L,4,0.116601831,0.466407322
PN_FFMUKBZGVZ5MOQRH6LCV2P4WLFLXATHK,4,0.843478694,3.373914774
PN_4U62EWCH65FX3FODEJRV4IRLNI57ONLT,2,0.127012734,0.254025469
PN_DL5S6BV5ZSQJDFEUBVK6DP7H3XXS5BZC,4,0.007763093,0.031052372
PN_B6H2X2STXYTUKGZHIOZDXC3IA2NFWBX4,4,0.181921935,0.727687742
PN_R2LKRBM2K3PT6PS6CPCCZCSHKRINP5FA,6,-0.762611623,-4.575669741
PN_DCUJJF7OGG3QFQBLZ3FPMPVSIAYIRDJW,6,0.033902011,0.203412068
PN_WT7RNQKO2UND674774RUKVVQ77SJCJRG,8,0.873137896,6.98510317
PN_SJJJH2N2XMWQC6BYQNMCPEFRFY3FLBVL,2,0.176505782,0.353011564
PN_U2J45XN6HFXCG4NWD4A6Y7Z4RX7OBJ62,3,-0.260112071,-0.780336212
PN_CCWIHJ6PBDWG5LKQ52SB7VR7N4BTZXYE,3,-0.782664486,-2.347993457
PN_GQ4AWSPILOWZCKQ6LYSDCQGSNGR4QLS5,9,-0.155074502,-1.395670518
PN_2EHMLWJ2JM4P2325D2W2MV2JXQFNP4MY,8,0.059720157,0.477761255
PN_WFY5B7HEWOCQH2U53P6OMQV3UFQMK562,3,-0.145484162,-0.436452486
PN_CWECJK7BDHEO7AHLEQ7IKKCQ4BFPMV33,6,0.14032539,0.841952339
PN_X4D6UXGVKGXTM4OV3W4337RP2ZZHALOP,24,0.306403116,7.353674777
PN_YUE2W6T5E3LIM4JGUSVNBCTSQLAVRI5Q,4,0.279012949,1.116051796
PN_IW64T7XKQQPATVASCEGOBT6NBLJHVOZE,3,0.530204883,1.59061465
PN_N7ZAOS7VRSXOHCFTX7QQZ4WZFAK6YS4H,6,0.233630265,1.401781588
PN_KIVDD5SIRT4FQR4HHFFWMEMT2KS4WYWA,5,0.091451307,0.457256533
PN_5RTZHLVOP54DLMF4N3S7CQNYESHZKAHX,4,-0.419936239,-1.679744955
PN_G6RJKF7AUI6E2UCJVTQ6UGB244VK636E,4,0.851519368,3.406077474
PN_ME42EZLVCB2MJ3YE36C5HWQ4J4TZLBIY,6,-0.03401989,-0.204119341
PN_UK4DDRXGD55AUENVEWOLLNI4UOD2JSHP,4,0.186359794,0.745439178
PN_CUA4KDPV5D627QZXNF2NCH3LAP47AZUP,2,0.161837973,0.323675947
PN_SBUOJ6ZXNRIMUN7RXRC6HN33KYUVYV64,3,0.061123777,0.183371332
PN_X6XM4H3HG6RTEZH5YGDBNFS4PAMTNATF,6,0.046058421,0.276350525
PN_IRQ66DWL4IRM6BEC62U2ODNY75YYMCID,6,0.078389489,0.470336931
PN_GRSWMHB5WDIQ5BOT64JEODPIPFFPPZMJ,6,0.085046095,0.510276573
PN_5E7UELLDVB6XIQBZT5FWMPA6R7BIGZKZ,9,0.367951232,3.31156109
PN_M5HQ527KTJJUYO4WPRFXVNSVWNFMJ35X,5,0.634671122,3.17335561
